,date,city,city_ibge_code,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,growth_rate,growth_accel,growth_accel_rate,growth_rate_NORM_(%),growth_accel_NORM_(%),growth_accel_rate_NORM_(%),LENTO,EXPONENCIAL,DESACELERACAO,ESTAVEL,LINEAR,CLASSIFICACAO
0,2020-07-02,São Paulo,3550308,27,12252023.0,False,True,129328,1055.56446,2020-07-01,0.0561,7258,129,city,SP,0,0,1787.0962971093375,4.872331717586583,-2.6870204372363924,1.3818324702379512,0.003767422149562804,-0.00207767879905078,0,0,0,0,1,LINEAR
1,2020-07-02,Barra Mansa,3300407,27,184412.0,False,True,505,273.84335,2020-07-01,0.0713,36,120,city,RJ,0,0,8.600872876278427,0.1811756782092181,-0.001824574994076906,1.7031431438175102,0.035876371922617445,-0.0003613019790251299,0,1,0,0,0,EXPONENCIAL
2,2020-07-02,Feira de Santana,2910800,27,614872.0,False,True,3289,534.9080799999999,2020-07-01,0.0149,49,119,city,BA,0,0,72.34269451290109,2.7668262216077597,-0.04004759678736735,2.199534646181243,0.08412363093973121,-0.0012176222799442796,0,1,0,0,0,EXPONENCIAL
3,2020-07-02,Rio de Janeiro,3304557,27,6718903.0,False,True,57879,861.43527,2020-07-01,0.1143,6618,119,city,RJ,0,0,773.0097207382125,-3.09273545105675,-1.2641854948527858,1.3355616384841005,-0.005343450044155479,-0.0021841868291656488,0,0,0,0,1,LINEAR
4,2020-07-02,Brasília,5300108,27,3015268.0,True,False,46559,1544.1081900000001,2020-07-02,0.0124,578,118,city,DF,1448,11,912.9042280649123,25.688132810460914,0.3088099809755527,1.9607470694493274,0.055173291545052336,0.0006632659227551121,0,1,0,0,0,EXPONENCIAL
5,2020-07-02,Santana de Parnaíba,3547304,27,139447.0,False,True,1095,785.2445700000001,2020-07-01,0.0374,41,118,city,SP,0,0,15.690750274283914,0.08223661688223499,-0.017028765680601285,1.4329452305282113,0.007510193322578539,-0.001555138418319752,0,0,0,0,1,LINEAR
6,2020-07-02,Maceió,2704302,27,1018948.0,False,True,15703,1541.09925,2020-07-01,0.0387,607,117,city,AL,0,0,243.79832931704385,0.9400024275694919,-0.3481430617478015,1.5525589334333814,0.00598613276169835,-0.002217048091115083,0,0,0,0,1,LINEAR
7,2020-07-02,Divinópolis,3122306,27,238230.0,True,False,330,138.5216,2020-07-02,0.0333,11,117,city,MG,0,0,3.824245498341533,-0.056220433255177775,-0.011947897269539752,1.1588622722247068,-0.017036494925811448,-0.0036205749301635617,0,0,1,0,0,DESACELERACAO
8,2020-07-02,Campo Bom,4303905,27,66712.0,True,False,230,344.76556,2020-07-02,0.0435,10,115,city,RS,23,0,5.382569170136825,0.23989225089296495,0.013268665526605102,2.3402474652768803,0.10430097864911521,0.005768985011567435,0,1,0,0,0,EXPONENCIAL
9,2020-07-02,Porto Alegre,4314902,27,1483771.0,True,False,2779,187.29305,2020-07-02,0.0342,95,114,city,RS,79,3,49.13311042013488,1.3597071688509028,0.003696392450480794,1.7680140489433207,0.04892792978952511,0.00013301160311193931,0,1,0,0,0,EXPONENCIAL
10,2020-07-02,Goiânia,5208707,27,1516113.0,True,False,7119,469.55602999999996,2020-07-02,0.0261,186,113,city,GO,54,17,131.88054609939516,2.524339338370163,-0.15729709307257234,1.8525150456439832,0.03545918441312211,-0.0022095391638231824,0,1,0,0,0,EXPONENCIAL
11,2020-07-02,Rio Verde,5218805,27,235647.0,True,False,4312,1829.85567,2020-07-02,0.0107,46,113,city,GO,14,4,92.60714734160418,1.1499517894921436,-0.3444819739638043,2.1476611164564976,0.026668640758166596,-0.007988914052963921,0,1,0,0,0,EXPONENCIAL
12,2020-07-02,Ipatinga,3131307,27,263410.0,True,False,2140,812.4217,2020-07-02,0.0201,43,113,city,MG,163,1,48.840789471296134,2.19408806985957,0.11248086570569645,2.282279881836268,0.1025274798999799,0.0052561152198923565,0,1,0,0,0,EXPONENCIAL
13,2020-07-02,Recife,2611606,27,1645727.0,False,True,20895,1269.65165,2020-07-01,0.0886,1851,113,city,PE,0,0,206.545499247308,-3.404662188958271,-0.15493283222021312,0.9884924587092989,-0.016294147829424604,-0.0007414828055525873,0,0,1,0,0,DESACELERACAO
14,2020-07-02,Cianorte,4105508,27,82620.0,False,True,488,590.65602,2020-07-01,0.0082,4,113,city,PR,0,0,9.922342094587167,0.2634137016584714,-0.007642807594964097,2.0332668226613047,0.053978217552965446,-0.0015661490973287084,0,1,0,0,0,EXPONENCIAL
15,2020-07-02,Curitiba,4106902,27,1933105.0,False,True,4454,230.40652000000003,2020-07-01,0.0326,145,113,city,PR,0,0,88.94761674362171,3.241961878959504,0.05851626236646921,1.9970277670323688,0.0727876488316009,0.001313791252053642,0,1,0,0,0,EXPONENCIAL
16,2020-07-02,Niterói,3303302,27,513584.0,False,True,6377,1241.66641,2020-07-01,0.0326,208,113,city,RJ,0,0,90.0853303811972,-0.4289228502105182,-0.20651772124362427,1.4126600342041273,-0.006726091425600097,-0.003238477673571025,0,0,0,0,1,LINEAR
17,2020-07-02,Natal,2408102,27,884122.0,False,True,12112,1369.94668,2020-06-30,0.0383,464,113,city,RN,0,0,230.2925417796278,5.52734780830762,-0.24647027317437878,1.9013585021435586,0.04563530224824654,-0.0020349262976748577,0,1,0,0,0,EXPONENCIAL
18,2020-07-02,Caxias do Sul,4305108,27,510906.0,True,False,1190,232.91956000000002,2020-07-02,0.0168,20,113,city,RS,71,0,25.896899012861084,0.9900075461802392,0.0235181877733765,2.1762100010807637,0.08319391144371757,0.0019763183002837396,0,1,0,0,0,EXPONENCIAL
19,2020-07-02,Florianópolis,4205407,27,500973.0,True,False,1501,299.61695,2020-07-02,0.0113,17,113,city,SC,33,3,22.198986308228463,0.49415035272280033,0.01047235750039346,1.4789464562444012,0.03292140924202534,0.0006976920386671192,0,1,0,0,0,EXPONENCIAL
20,2020-07-02,Ferraz de Vasconcelos,3515707,27,194276.0,False,True,963,495.68655,2020-07-01,0.081,78,113,city,SP,0,0,14.980889702925996,0.19827395382852891,-0.01563370696569814,1.5556479442290756,0.020589195620823356,-0.0016234378988263904,0,1,0,0,0,EXPONENCIAL
21,2020-07-02,Manaus,1302603,27,2182763.0,True,False,28128,1288.64196,2020-07-02,0.0643,1810,112,city,AM,308,6,325.25714380040125,-1.8113589717547485,0.004260857046376945,1.1563465009968759,-0.006439700553735596,1.5148098145538058e-05,0,0,0,0,1,LINEAR
22,2020-07-02,Salvador,2927408,27,2872347.0,False,True,34613,1205.04243,2020-07-01,0.0344,1189,112,city,BA,0,0,596.5567346533102,11.64087639315809,-0.31508719335902086,1.72350485266608,0.03363151530684451,-0.000910314602487565,0,1,0,0,0,EXPONENCIAL
23,2020-07-02,Joinville,4209102,27,590466.0,True,False,2040,345.48983,2020-07-02,0.0216,44,112,city,SC,109,5,44.07233074633429,2.120121274526008,0.09899341447872098,2.160408369918348,0.10392751345715726,0.004852618356800048,0,1,0,0,0,EXPONENCIAL
24,2020-07-02,Juiz de Fora,3136702,27,568873.0,True,False,1786,313.95408,2020-07-02,0.0297,53,111,city,MG,101,0,31.760092709206884,0.9777926727553402,0.03684764420285189,1.778280666808896,0.054747630053490495,0.0020631379732839804,0,1,0,0,0,EXPONENCIAL
25,2020-07-02,Patrocínio,3148103,27,90757.0,True,False,143,157.5636,2020-07-02,0.035,5,111,city,MG,13,0,3.254834545051394,0.20759890628423763,0.018059531873110712,2.276108073462513,0.14517406033862773,0.01262904326790959,0,1,0,0,0,EXPONENCIAL
26,2020-07-02,Campo Grande,5002704,27,895982.0,False,True,2612,291.52371,2020-07-01,0.005,13,111,city,MS,0,0,58.32493336790186,2.324228083387213,0.025946024210330154,2.2329606955552017,0.08898269844514597,0.0009933393648671575,0,1,0,0,0,EXPONENCIAL
27,2020-07-02,Rancho Queimado,4214300,27,2878.0,True,False,2,69.4927,2020-07-02,0.0,0,111,city,SC,0,0,0.0006918731144561135,-1.5960486401065997e-05,-3.960943762520807e-06,0.03459365572280568,-0.0007980243200532999,-0.00019804718812604038,1,0,0,1,0,LENTO
28,2020-07-02,Aracaju,2800308,27,657013.0,False,True,15117,2300.86771,2020-07-01,0.0199,301,111,city,SE,0,0,266.81021622111234,3.4821338970967344,-0.37852959864287294,1.7649680242185113,0.0230345564404097,-0.0025039994618169803,0,1,0,0,0,EXPONENCIAL
29,2020-07-02,Carapicuíba,3510609,27,400927.0,False,True,2540,633.53179,2020-07-01,0.0575,146,111,city,SP,0,0,38.97272749912673,0.2559295031551788,-0.06841781565642498,1.53435935035932,0.010075964691148772,-0.0026936147896230306,0,1,0,0,0,EXPONENCIAL
30,2020-07-02,Braço do Norte,4202800,27,33450.0,True,False,266,795.2167400000001,2020-07-02,0.0113,3,110,city,SC,21,0,4.640661083170653,0.2724121874523239,0.024536646602268317,1.7446094297634034,0.10241059678658793,0.009224303233935457,0,1,0,0,0,EXPONENCIAL
31,2020-07-02,Porto Seguro,2925303,27,148686.0,False,True,575,386.72101000000004,2020-07-01,0.0035,2,109,city,BA,0,0,12.17214995240197,0.46723028189888377,0.0019535626801246517,2.1168956438959947,0.08125744033024065,0.0003397500313260264,0,1,0,0,0,EXPONENCIAL
32,2020-07-02,Aquiraz,2301000,27,80271.0,False,True,671,835.91833,2020-07-01,0.0358,24,109,city,CE,0,0,9.614883275000548,-0.023688350236319145,-0.014621930810319015,1.432918520864463,-0.0035303055493769216,-0.002179125307052014,0,0,0,0,1,LINEAR
33,2020-07-02,Fortaleza,2304400,27,2669342.0,False,True,35615,1334.22394,2020-07-01,0.0925,3296,109,city,CE,0,0,371.7700458702665,-5.828033423036138,-0.4010876195104462,1.0438580538263835,-0.01636398546409136,-0.0011261761041989223,0,0,1,0,0,DESACELERACAO
34,2020-07-02,Anápolis,5201108,27,386923.0,True,False,966,249.66207999999997,2020-07-02,0.0145,14,109,city,GO,8,8,20.515112540758317,0.7476333742410438,0.02142165261934727,2.123717654322807,0.07739475923820328,0.002217562382955204,0,1,0,0,0,EXPONENCIAL
35,2020-07-02,Belo Horizonte,3106200,27,2512070.0,True,False,6570,261.5373,2020-07-02,0.0239,157,109,city,MG,655,13,122.69484441460204,4.821936339678113,0.44365819548813673,1.8675014370563479,0.07339324717927113,0.006752788363594167,0,1,0,0,0,EXPONENCIAL
36,2020-07-02,Mauá,3529401,27,472912.0,False,True,2342,495.22955999999994,2020-07-01,0.0636,149,109,city,SP,0,0,34.48205949837193,0.22054981495812967,-0.025469587745490196,1.4723338812285198,0.009417156915377015,-0.001087514421242109,0,0,0,0,1,LINEAR
37,2020-07-02,Santo André,3547809,27,718773.0,False,True,6704,932.70059,2020-07-01,0.0386,259,109,city,SP,0,0,112.16849257044132,2.0641686455660087,-0.03432935590732124,1.6731577054063442,0.030790105094958362,-0.0005120727313144576,0,1,0,0,0,EXPONENCIAL
38,2020-07-02,São Bernardo do Campo,3548708,27,838936.0,False,True,8077,962.76712,2020-07-01,0.0479,387,109,city,SP,0,0,136.80861219294545,2.209633431551561,-0.11975806700241899,1.6938047813909303,0.027357105751535975,-0.0014827048037937228,0,1,0,0,0,EXPONENCIAL
39,2020-07-02,São Caetano do Sul,3548807,27,161127.0,False,True,1697,1053.20648,2020-07-01,0.0554,94,109,city,SP,0,0,26.600778528664055,0.1869534610904407,-0.04329321630797718,1.567517886191164,0.011016703658835635,-0.002551161833115921,0,1,0,0,0,EXPONENCIAL
40,2020-07-02,Rio Branco,1200401,27,407319.0,False,True,7002,1719.0457600000002,2020-07-01,0.0376,263,108,city,AC,0,0,93.79482434432666,-0.15404614252155144,-0.08258653262059909,1.3395433353945538,-0.0022000305987082466,-0.0011794706172607696,0,0,0,0,1,LINEAR
41,2020-07-02,Prado,2925501,27,28174.0,False,True,116,411.72712,2020-07-01,0.0172,2,108,city,BA,0,0,2.56925258183735,0.0986965971179307,0.0018140684323512,2.2148729153770255,0.08508327337752647,0.0015638520968544827,0,1,0,0,0,EXPONENCIAL
42,2020-07-02,Coronel Fabriciano,3119401,27,109855.0,True,False,643,585.31701,2020-07-02,0.0109,7,108,city,MG,34,0,13.8604458362757,0.46330374855270345,0.00997138508205883,2.155590332235723,0.07205346011706118,0.001550759732824079,0,1,0,0,0,EXPONENCIAL
43,2020-07-02,Nova Lima,3144805,27,94889.0,True,False,518,545.901,2020-07-02,0.0039,2,108,city,MG,10,0,8.670901652295337,0.18084234005813474,0.0004435901327731881,1.6739192378948526,0.03491164865987157,8.563516076702472e-05,0,1,0,0,0,EXPONENCIAL
44,2020-07-02,Sete Lagoas,3167202,27,239639.0,True,False,246,102.65441,2020-07-02,0.0163,4,108,city,MG,18,0,6.1438933391475885,0.35825713385851876,0.01706953774465683,2.49751761753967,0.14563298124330032,0.006938836481567816,0,1,0,0,0,EXPONENCIAL
45,2020-07-02,Uberlândia,3170206,27,691305.0,True,False,6871,993.9173,2020-07-02,0.0125,86,108,city,MG,436,5,156.07699543237695,6.33680565785877,0.04695136975117936,2.2715324615394694,0.09222537706096302,0.0006833265863946932,0,1,0,0,0,EXPONENCIAL
46,2020-07-02,Belo Jardim,2601706,27,76439.0,False,True,122,159.60439,2020-07-01,0.0574,7,108,city,PE,0,0,2.3158886522133244,0.081005448768465,0.004482459574093207,1.898269387060102,0.06639790882661065,0.003674147191879678,0,1,0,0,0,EXPONENCIAL
47,2020-07-02,Jaboatão dos Guararapes,2607901,27,702298.0,False,True,4890,696.28562,2020-07-01,0.1174,574,108,city,PE,0,0,56.125873232503764,-0.5794905381098208,-0.05909641543844169,1.1477683687628581,-0.011850522251734576,-0.001208515653137867,0,0,1,0,0,DESACELERACAO
48,2020-07-02,Campo Largo,4104204,27,132002.0,False,True,367,278.02609,2020-07-01,0.0245,9,108,city,PR,0,0,8.210748022864268,0.30730710257608784,-0.0024502754163371735,2.2372610416523893,0.08373490533408388,-0.0006676499772035895,0,1,0,0,0,EXPONENCIAL
49,2020-07-02,Londrina,4113700,27,569733.0,False,True,1414,248.18642999999997,2020-07-01,0.0545,77,108,city,PR,0,0,23.723292502953313,0.18104233401243558,-0.04528622764335633,1.6777434584832611,0.012803559689705486,-0.003202703510845568,0,1,0,0,0,EXPONENCIAL
50,2020-07-02,Pinhais,4119152,27,132157.0,False,True,414,313.26377,2020-07-01,0.0217,9,108,city,PR,0,0,8.29829251716371,0.24364601893889767,-0.0027060247786484656,2.004418482406693,0.058851695395869,-0.0006536291735865858,0,1,0,0,0,EXPONENCIAL
51,2020-07-02,Guarulhos,3518800,27,1379182.0,False,True,7118,516.10302,2020-07-01,0.0974,693,108,city,SP,0,0,117.18879361083157,2.3711764042162824,-0.01212027946178327,1.646372486805726,0.03331239679989158,-0.0001702764745965618,0,1,0,0,0,EXPONENCIAL
52,2020-07-02,Sobral,2312908,27,208935.0,False,True,6893,3299.11216,2020-07-01,0.0337,232,107,city,CE,0,0,119.67676985709024,1.2567320990302218,-0.1361471176843319,1.7362073096923,0.01823200491847123,-0.0019751504088833874,0,1,0,0,0,EXPONENCIAL
53,2020-07-02,Aparecida de Goiânia,5201405,27,578179.0,True,False,2907,502.78547000000003,2020-07-02,0.0206,60,107,city,GO,5,5,62.425725653704745,2.04906551991147,-0.007466526513648902,2.147427783065179,0.07048728998663469,-0.0002568464572978639,0,1,0,0,0,EXPONENCIAL
54,2020-07-02,Jataí,5211909,27,100882.0,True,False,329,326.12359,2020-07-02,0.0091,3,107,city,GO,1,1,6.137559374016168,0.1063653040561529,-0.006702911051240476,1.8655195665702635,0.03232987965232611,-0.0020373589821399626,0,1,0,0,0,EXPONENCIAL
55,2020-07-02,Belém,1501402,27,1492745.0,True,False,19967,1337.60287,2020-07-02,0.0967,1931,107,city,PA,346,11,246.04118795103452,-1.2077750586341658,-0.03513940040405304,1.2322391343268118,-0.006048855905414764,-0.00017598738119924397,0,0,0,0,1,LINEAR
56,2020-07-02,João Pessoa,2507507,27,809015.0,False,True,12694,1569.06856,2020-06-29,0.0251,318,107,city,PB,0,0,202.81381650341865,-0.41262740719271573,-0.6077484971291737,1.5977140105830994,-0.0032505704048583248,-0.004787683134781579,0,0,0,0,1,LINEAR
57,2020-07-02,Foz do Iguaçu,4108304,27,258532.0,False,True,437,169.0313,2020-07-01,0.0183,8,107,city,PR,0,0,8.934426557310013,0.42005393120687284,0.020081840301271067,2.0444912030457694,0.09612218105420432,0.004595386796629535,0,1,0,0,0,EXPONENCIAL
58,2020-07-02,Maringá,4115200,27,423666.0,False,True,1210,285.60233999999997,2020-07-01,0.0149,18,107,city,PR,0,0,25.106127525232445,0.5846441700934211,-0.05106274312545487,2.07488657233326,0.04831770000772075,-0.004220061415326849,0,1,0,0,0,EXPONENCIAL
59,2020-07-02,Guapimirim,3301850,27,60517.0,False,True,788,1302.11346,2020-07-01,0.0419,33,107,city,RJ,0,0,12.731298684607799,-0.05598158058884471,-0.02895943057989194,1.615647041193883,-0.007104261496046284,-0.0036750546421182666,0,0,0,0,1,LINEAR
60,2020-07-02,Sapiranga,4319901,27,81734.0,True,False,103,126.01855,2020-07-02,0.0388,4,107,city,RS,9,0,2.4841636410468593,0.150952205313134,0.012366065797615079,2.411809360239669,0.14655553913896505,0.012005889123898134,0,1,0,0,0,EXPONENCIAL
61,2020-07-02,Balneário Camboriú,4202008,27,142295.0,True,False,1628,1144.10204,2020-07-02,0.0098,16,107,city,SC,41,1,32.567054227031164,1.0762183482907108,0.009233201373114012,2.0004333063286954,0.06610677815053506,0.0005671499614934896,0,1,0,0,0,EXPONENCIAL
62,2020-07-02,Tubarão,4218707,27,105686.0,True,False,433,409.70422,2020-07-02,0.0092,4,107,city,SC,25,0,7.3578538435783845,0.2051953811730444,0.011247968720730979,1.6992734049834606,0.04738923352726199,0.0025976833073281707,0,1,0,0,0,EXPONENCIAL
63,2020-07-02,Propriá,2805703,27,29626.0,False,True,278,938.36495,2020-07-01,0.0144,4,107,city,SE,0,0,6.151768399093874,0.20627472406106515,-0.004039127211728411,2.212866330609307,0.07419954102916011,-0.001452923457456263,0,1,0,0,0,EXPONENCIAL
64,2020-07-02,Barueri,3505708,27,274182.0,False,True,2143,781.59762,2020-07-01,0.0957,205,107,city,SP,0,0,27.763489036005694,0.03990969888494148,-0.018012954008425883,1.2955431188056787,0.0018623284593999759,-0.0008405484838276193,0,0,0,0,1,LINEAR
65,2020-07-02,Campinas,3509502,27,1204073.0,False,True,8424,699.62535,2020-07-01,0.0385,324,107,city,SP,0,0,161.88450665746225,3.6397650852025105,-0.15551272866265006,1.9217059194855444,0.04320708790601271,-0.0018460675292337376,0,1,0,0,0,EXPONENCIAL
66,2020-07-02,Cotia,3513009,27,249210.0,False,True,1458,585.04875,2020-07-01,0.0617,90,107,city,SP,0,0,24.058646340389434,0.5695362553928031,0.001745111300523893,1.6501129177221834,0.039062843305404875,0.00011969213309491721,0,1,0,0,0,EXPONENCIAL
67,2020-07-02,Jaguariúna,3524709,27,57488.0,False,True,172,299.19288,2020-07-01,0.0233,4,107,city,SP,0,0,3.0599387290014106,0.08000259262386823,-0.0006492844816754941,1.779034144768262,0.046513135246435015,-0.00037749097771831047,0,1,0,0,0,EXPONENCIAL
68,2020-07-02,Osasco,3534401,27,698418.0,False,True,6004,859.65711,2020-07-01,0.0836,502,107,city,SP,0,0,87.29420100653093,0.8419268686496982,-0.04431069926341901,1.4539340607350255,0.014022765966850405,-0.0007380196412961194,0,1,0,0,0,EXPONENCIAL
69,2020-07-02,São José do Rio Preto,3549805,27,460671.0,False,True,2733,593.26504,2020-07-01,0.03,82,107,city,SP,0,0,51.90798533147549,1.2272064130523015,-0.04611193784934029,1.8993042565486822,0.04490327160820715,-0.0016872278759363442,0,1,0,0,0,EXPONENCIAL
70,2020-07-02,São José dos Campos,3549904,27,721944.0,False,True,3064,424.40965,2020-07-01,0.0307,94,107,city,SP,0,0,54.94017496641194,1.0905785357431288,-0.056326105812156566,1.7930866503398153,0.03559329424749114,-0.001838319380292316,0,1,0,0,0,EXPONENCIAL
71,2020-07-02,Palmas,1721000,27,299127.0,False,True,1953,652.89994,2020-07-01,0.0102,20,107,city,TO,0,0,35.38035499264744,0.7343864416166103,-0.017230042813967384,1.811590117391062,0.037602992402284194,-0.0008822346550930559,0,1,0,0,0,EXPONENCIAL
72,2020-07-02,Itabuna,2914802,27,213223.0,False,True,2637,1236.73337,2020-07-01,0.022000000000000002,58,106,city,BA,0,0,45.937500466270194,1.0771370506651912,-0.015346683116155092,1.7420364226875311,0.04084706297554763,-0.0005819750897290516,0,1,0,0,0,EXPONENCIAL
73,2020-07-02,Lauro de Freitas,2919207,27,198440.0,False,True,2360,1189.27636,2020-07-01,0.0148,35,106,city,BA,0,0,51.805219311603416,2.265049652973496,0.04902692452937714,2.1951364115086194,0.09597668021074135,0.00207741205632954,0,1,0,0,0,EXPONENCIAL
74,2020-07-02,Linhares,3203205,27,173555.0,False,True,1948,1122.41076,2020-06-30,0.0185,36,106,city,ES,0,0,42.29399050817708,1.281352011373429,-0.02630329823630979,2.1711494100706923,0.06577782399247582,-0.0013502719833834594,0,1,0,0,0,EXPONENCIAL
75,2020-07-02,Vila Velha,3205200,27,493838.0,False,True,7657,1550.50847,2020-06-30,0.0367,281,106,city,ES,0,0,126.20117869797674,1.611373936682462,-0.09405548851901199,1.6481804714375963,0.021044455226361003,-0.0012283595209483086,0,1,0,0,0,EXPONENCIAL
76,2020-07-02,Vitória,3205309,27,362097.0,False,True,7326,2023.2147699999998,2020-06-30,0.0344,252,106,city,ES,0,0,116.55237276403234,0.8036927895008432,-0.1296184360426812,1.5909414791705205,0.010970417547104058,-0.0017692934212760196,0,1,0,0,0,EXPONENCIAL
77,2020-07-02,Sidrolândia,5007901,27,57665.0,False,True,35,60.6954,2020-07-01,0.0286,1,106,city,MS,0,0,0.7946802359274712,0.03267111298974299,-1.7622770765852247e-05,2.270514959792775,0.0933460371135514,-5.035077361672071e-05,1,1,0,0,0,LENTO
78,2020-07-02,Teresina,2211001,27,864845.0,False,True,8801,1017.6389999999999,2020-07-01,0.045,396,106,city,PI,0,0,162.55335966795715,4.096149211983032,0.06448726552043217,1.8469873840240558,0.04654186128829714,0.0007327265710763796,0,1,0,0,0,EXPONENCIAL
79,2020-07-02,Miguel Pereira,3302908,27,25538.0,False,True,102,399.40481,2020-07-01,0.0588,6,106,city,RJ,0,0,2.066366897721464,0.061033577998942656,-0.0001889000633448229,2.0258498997269254,0.059836841175433975,-0.0001851961405341401,0,1,0,0,0,EXPONENCIAL
80,2020-07-02,Alvorada,4300604,27,210305.0,True,False,407,193.52845,2020-07-02,0.0295,12,106,city,RS,20,3,8.559910462651802,0.259480140787312,0.0003917334505409234,2.1031721038456515,0.0637543343457769,9.624900504690993e-05,0,1,0,0,0,EXPONENCIAL
81,2020-07-02,Bagé,4301602,27,121143.0,True,False,116,95.7546,2020-07-02,0.0,0,106,city,RS,2,0,1.6312740378677821,0.023261838529200714,-0.00037520930518645417,1.4062707222998123,0.020053309076897168,-0.0003234562975745295,0,1,0,0,0,EXPONENCIAL
82,2020-07-02,Erechim,4307005,27,105862.0,True,False,555,524.2674400000001,2020-07-02,0.0072,4,106,city,RS,18,0,9.418442569553052,0.08458802234045083,0.002050731689241715,1.6970166791987482,0.015241085106387539,0.00036950120526877745,0,1,0,0,0,EXPONENCIAL
83,2020-07-02,Farroupilha,4307906,27,72331.0,True,False,443,612.46215,2020-07-02,0.0113,5,106,city,RS,1,0,5.978263103015749,-0.04986051844763125,-0.010275415476772243,1.3494950571141646,-0.011255196037840011,-0.0023195068796325606,0,0,1,0,0,DESACELERACAO
84,2020-07-02,Taquara,4321204,27,57466.0,True,False,31,53.94494,2020-07-02,0.0,0,106,city,RS,6,0,0.7153001714843122,0.04990220509489175,0.0055020601695250195,2.3074199080139106,0.1609748551448121,0.01774858119201619,1,1,0,0,0,LENTO
85,2020-07-02,São José,4216602,27,246586.0,True,False,522,211.69085,2020-07-02,0.0192,10,106,city,SC,41,0,10.362059487233733,0.44112911302195273,0.02940874639603895,1.9850688672861556,0.0845074929160829,0.005633859462842711,0,1,0,0,0,EXPONENCIAL
86,2020-07-02,Suzano,3552502,27,297637.0,False,True,1516,509.34528,2020-07-01,0.0706,107,106,city,SP,0,0,22.657400112440914,0.2800727923735018,0.0017783646170993804,1.4945514586042818,0.018474458599835212,0.00011730637315958974,0,1,0,0,0,EXPONENCIAL
87,2020-07-02,Taubaté,3554102,27,314924.0,False,True,512,162.57891,2020-07-01,0.0176,9,106,city,SP,0,0,10.480756836802112,0.3710782316350756,-0.0034567105111140157,2.0470228196879123,0.0724762171162257,-0.0006751387717019562,0,1,0,0,0,EXPONENCIAL
88,2020-07-02,Vargem Grande Paulista,3556453,27,52597.0,False,True,204,387.85482,2020-07-01,0.0735,15,106,city,SP,0,0,3.127209751925703,-0.009638055402728626,-0.007054914182403685,1.5329459568263253,-0.004724536962121876,-0.003458291265884159,0,0,0,0,1,LINEAR
89,2020-07-02,Macapá,1600303,27,503327.0,False,True,13045,2591.75447,2020-07-01,0.0198,258,105,city,AP,0,0,208.80343408719457,-0.34277714001049714,-0.8512655257760783,1.6006395867167083,-0.0026276515140705036,-0.006525607710050427,0,0,0,0,1,LINEAR
90,2020-07-02,Camaçari,2905701,27,299132.0,False,True,1449,484.40154,2020-07-01,0.0166,24,105,city,BA,0,0,30.5675549507298,0.9327183913114082,-0.02667869937077389,2.1095621084009526,0.06436979926234701,-0.0018411800807987503,0,1,0,0,0,EXPONENCIAL
91,2020-07-02,Fortim,2304459,27,16480.0,False,True,75,455.09709000000004,2020-07-01,0.0,0,105,city,CE,0,0,1.0552248118911831,0.00328553271487707,0.0007530770590784336,1.406966415854911,0.00438071028650276,0.0010041027454379115,0,0,0,0,1,LINEAR
92,2020-07-02,Juazeiro do Norte,2307304,27,274207.0,False,True,1865,680.1431,2020-07-01,0.0509,95,105,city,CE,0,0,39.31434388171517,1.2022954980226,0.027642681840581943,2.1080077148372744,0.06446624654276675,0.0014821813319346887,0,1,0,0,0,EXPONENCIAL
93,2020-07-02,Cachoeiro de Itapemirim,3201209,27,208972.0,False,True,1669,798.67159,2020-06-30,0.0365,61,105,city,ES,0,0,31.611674350103684,0.42986634304348653,-0.04527539358699684,1.894048792696446,0.02575592229140123,-0.002712725799101069,0,1,0,0,0,EXPONENCIAL
94,2020-07-02,Cariacica,3201308,27,381285.0,False,True,5128,1344.92571,2020-06-30,0.047,241,105,city,ES,0,0,80.33263518796824,0.4797959476889612,-0.0807977631722377,1.5665490481273057,0.009356395235744172,-0.0015756194066349006,0,0,0,0,1,LINEAR
95,2020-07-02,São Luís,2111300,27,1101884.0,True,False,13245,1202.03216,2020-07-02,0.0636,842,105,city,MA,101,8,132.17436950289817,-2.1466278611734033,0.009459076309838988,0.9979189845443426,-0.01620708086956137,7.141620467979606e-05,0,0,1,0,0,DESACELERACAO
96,2020-07-02,Mariana,3140001,27,60724.0,True,False,600,988.0772,2020-07-02,0.015,9,105,city,MG,21,0,9.459079123918277,0.020021099991740524,-0.0007592642831168563,1.576513187319713,0.0033368499986234203,-0.00012654404718614272,0,0,0,0,1,LINEAR
97,2020-07-02,Poços de Caldas,3151800,27,167397.0,True,False,198,118.28169,2020-07-02,0.0303,6,105,city,MG,19,0,3.734403529684815,0.14956393079300176,0.011601339016100673,1.8860623887297043,0.07553733878434432,0.005859262129343775,0,1,0,0,0,EXPONENCIAL
98,2020-07-02,Uberaba,3170107,27,333783.0,True,False,757,226.79405,2020-07-02,0.0357,27,105,city,MG,17,1,14.179969013508082,0.33063817356664793,-0.01017993863782702,1.8731795262229964,0.04367743376045547,-0.0013447739283787344,0,1,0,0,0,EXPONENCIAL
